Синоптический_индекс_станции,Локация,Широта,Долгота,Подъем,Дата_по_Гринвичу,Сумма_осадков,Средняя_температура
32539,Начики,53.1,157.7,317,1994-02-14T03:00:00Z,26.5,-0.75
32539,Начики,53.1,157.7,317,1995-11-16T09:00:00Z,21.2,-1.95
32539,Начики,53.1,157.7,317,1996-11-06T00:00:00Z,20.8,-2.1
32539,Начики,53.1,157.7,317,1996-12-18T12:00:00Z,21,-6.35
32539,Начики,53.1,157.7,317,1997-01-16T00:00:00Z,20.2,-15.275
32539,Начики,53.1,157.7,317,1999-01-08T12:00:00Z,25.9,-0.625
32539,Начики,53.1,157.7,317,1999-01-09T00:00:00Z,32.6,-1
32539,Начики,53.1,157.7,317,1999-03-03T12:00:00Z,25.3,-8.575
32539,Начики,53.1,157.7,317,2004-11-27T12:00:00Z,22.6,-3.875
32539,Начики,53.1,157.7,317,2005-01-09T12:00:00Z,20.9,-4.65
32539,Начики,53.1,157.7,317,2006-01-19T00:00:00Z,22.3,-2.225
32539,Начики,53.1,157.7,317,2011-12-25T12:00:00Z,21.5,-10.475
32539,Начики,53.1,157.7,317,2012-12-23T12:00:00Z,23.6,-10.35
32539,Начики,53.1,157.7,317,2013-01-19T06:00:00Z,22.5,-1.55
32539,Начики,53.1,157.7,317,2013-04-23T12:00:00Z,22.7,-1.3
32539,Начики,53.1,157.7,317,2014-01-02T12:00:00Z,21.8,-8.6
32539,Начики,53.1,157.7,317,2014-02-09T00:00:00Z,24.9,-3.9
32547,Сосновка,53.1,158.3,40,1978-12-17T12:00:00Z,20.1,-10.85
32547,Сосновка,53.1,158.3,40,1980-02-02T15:00:00Z,20,-1.725
32547,Сосновка,53.1,158.3,40,1984-12-22T03:00:00Z,22.4,-10.625
32547,Сосновка,53.1,158.3,40,1987-12-27T00:00:00Z,24.7,-10.225
32547,Сосновка,53.1,158.3,40,1989-11-21T21:00:00Z,20,-1.5
32547,Сосновка,53.1,158.3,40,1993-03-26T12:00:00Z,28,-1.6500000000000001
32547,Сосновка,53.1,158.3,40,1997-12-31T12:00:00Z,25.8,-6.7
32547,Сосновка,53.1,158.3,40,1999-03-03T00:00:00Z,22.8,-6.175
32547,Сосновка,53.1,158.3,40,2006-03-13T00:00:00Z,20.4,-0.35
32547,Сосновка,53.1,158.3,40,2009-01-25T00:00:00Z,20.5,-1.475
32547,Сосновка,53.1,158.3,40,2009-01-28T00:00:00Z,22,-2.675
32547,Сосновка,53.1,158.3,40,2012-11-21T00:00:00Z,20.8,-2.35
32547,Сосновка,53.1,158.3,40,2013-03-19T12:00:00Z,28.7,-0.925
32547,Сосновка,53.1,158.3,40,2014-12-21T12:00:00Z,20.8,-2.375
32547,Сосновка,53.1,158.3,40,2015-12-25T12:00:00Z,29.4,-4.575
32562,Большерецк,52.83,156.3,30,1978-12-06T03:00:00Z,26.799999999999997,-5.475
32562,Большерецк,52.83,156.3,30,2004-02-25T12:00:00Z,22.2,-4.4
32562,Большерецк,52.83,156.3,30,2005-01-27T00:00:00Z,21.1,-5.125
32562,Большерецк,52.83,156.3,30,2007-02-20T12:00:00Z,22.4,-10.675
32562,Большерецк,52.83,156.3,30,2013-12-03T00:00:00Z,30,-0.95
32583,Петропавловск-Камчатский,52.98,158.65,32,1977-04-02T12:00:00Z,30.3,-1.125
32583,Петропавловск-Камчатский,52.98,158.65,32,1978-03-02T00:00:00Z,22.8,-3.475
32583,Петропавловск-Камчатский,52.98,158.65,32,1978-12-17T12:00:00Z,31.700000000000003,-8.3
32583,Петропавловск-Камчатский,52.98,158.65,32,1979-02-02T03:00:00Z,23.9,-2.275
32583,Петропавловск-Камчатский,52.98,158.65,32,1979-02-02T15:00:00Z,22.799999999999997,-1
32583,Петропавловск-Камчатский,52.98,158.65,32,1979-02-05T03:00:00Z,32.4,-2.3000000000000003
32583,Петропавловск-Камчатский,52.98,158.65,32,1979-02-22T00:00:00Z,26.400000000000002,-3.3
32583,Петропавловск-Камчатский,52.98,158.65,32,1979-02-22T12:00:00Z,26.5,-1.575
32583,Петропавловск-Камчатский,52.98,158.65,32,1979-03-12T00:00:00Z,20.599999999999998,-3.15
32583,Петропавловск-Камчатский,52.98,158.65,32,1979-03-12T12:00:00Z,29.8,-2.1750000000000003
32583,Петропавловск-Камчатский,52.98,158.65,32,1980-02-02T00:00:00Z,32,-0.625
32583,Петропавловск-Камчатский,52.98,158.65,32,1980-02-02T12:00:00Z,25.200000000000003,-1.225
32583,Петропавловск-Камчатский,52.98,158.65,32,1980-03-11T12:00:00Z,40.3,-0.525
32583,Петропавловск-Камчатский,52.98,158.65,32,1981-01-14T15:00:00Z,25.9,-4.175
32583,Петропавловск-Камчатский,52.98,158.65,32,1981-02-09T15:00:00Z,23.1,-6.975
32583,Петропавловск-Камчатский,52.98,158.65,32,1981-03-16T00:00:00Z,21.3,-3.05
32583,Петропавловск-Камчатский,52.98,158.65,32,1981-12-24T03:00:00Z,26.6,-4.6
32583,Петропавловск-Камчатский,52.98,158.65,32,1982-01-14T12:00:00Z,23.5,-3.3000000000000003
32583,Петропавловск-Камчатский,52.98,158.65,32,1983-03-13T03:00:00Z,23.5,-4.75
32583,Петропавловск-Камчатский,52.98,158.65,32,1984-02-04T21:00:00Z,32.5,-0.2
32583,Петропавловск-Камчатский,52.98,158.65,32,1984-02-07T12:00:00Z,20.3,-2.275
32583,Петропавловск-Камчатский,52.98,158.65,32,1984-12-22T21:00:00Z,28.1,-4.15
32583,Петропавловск-Камчатский,52.98,158.65,32,1985-02-04T12:00:00Z,23.1,-3.075
32583,Петропавловск-Камчатский,52.98,158.65,32,1986-01-06T00:00:00Z,45,-0.575
32583,Петропавловск-Камчатский,52.98,158.65,32,1986-01-20T12:00:00Z,21.9,-3.375
32583,Петропавловск-Камчатский,52.98,158.65,32,1986-01-22T12:00:00Z,30.3,-6.275
32583,Петропавловск-Камчатский,52.98,158.65,32,1986-03-18T00:00:00Z,21.5,-1.275
32583,Петропавловск-Камчатский,52.98,158.65,32,1986-12-15T12:00:00Z,20.8,-3.2
32583,Петропавловск-Камчатский,52.98,158.65,32,1987-11-20T09:00:00Z,24.2,-0.4
32583,Петропавловск-Камчатский,52.98,158.65,32,1987-11-29T00:00:00Z,20.9,-1.4
32583,Петропавловск-Камчатский,52.98,158.65,32,1987-12-27T00:00:00Z,36.7,-7.5
32583,Петропавловск-Камчатский,52.98,158.65,32,1988-12-07T09:00:00Z,24.3,-0.2
32583,Петропавловск-Камчатский,52.98,158.65,32,1988-12-11T06:00:00Z,21.1,-1.4500000000000002
32583,Петропавловск-Камчатский,52.98,158.65,32,1989-01-29T00:00:00Z,22.4,-1.275
32583,Петропавловск-Камчатский,52.98,158.65,32,1990-01-21T00:00:00Z,20.4,-5.475
32583,Петропавловск-Камчатский,52.98,158.65,32,1990-02-26T12:00:00Z,24.7,-4.45
32583,Петропавловск-Камчатский,52.98,158.65,32,1990-03-05T12:00:00Z,33.6,-0.925
32583,Петропавловск-Камчатский,52.98,158.65,32,1991-03-24T12:00:00Z,22.1,-2.5
32583,Петропавловск-Камчатский,52.98,158.65,32,1992-03-01T09:00:00Z,20,-1.5
32583,Петропавловск-Камчатский,52.98,158.65,32,1992-03-02T12:00:00Z,20.4,-2.0500000000000003
32583,Петропавловск-Камчатский,52.98,158.65,32,1992-12-13T00:00:00Z,28,-0.55
32583,Петропавловск-Камчатский,52.98,158.65,32,1993-03-26T21:00:00Z,62.5,-0.25
32583,Петропавловск-Камчатский,52.98,158.65,32,1993-12-22T12:00:00Z,27.9,-1.475
32583,Петропавловск-Камчатский,52.98,158.65,32,1994-12-21T12:00:00Z,20.7,-5.7
32583,Петропавловск-Камчатский,52.98,158.65,32,1995-01-11T09:00:00Z,26.9,-1.7249999999999999
32583,Петропавловск-Камчатский,52.98,158.65,32,1995-03-25T12:00:00Z,23.2,-4.05
32583,Петропавловск-Камчатский,52.98,158.65,32,1995-03-26T00:00:00Z,21.6,-1
32583,Петропавловск-Камчатский,52.98,158.65,32,1995-04-01T00:00:00Z,29.3,-1.375
32583,Петропавловск-Камчатский,52.98,158.65,32,1995-04-01T12:00:00Z,33.7,-0.15000000000000002
32583,Петропавловск-Камчатский,52.98,158.65,32,1996-12-21T00:00:00Z,26.7,-3.6500000000000004
32583,Петропавловск-Камчатский,52.98,158.65,32,1997-01-15T12:00:00Z,37.2,-0.975
32583,Петропавловск-Камчатский,52.98,158.65,32,1997-12-28T12:00:00Z,20.7,-2.925
32583,Петропавловск-Камчатский,52.98,158.65,32,1997-12-31T12:00:00Z,38.6,-3.375
32583,Петропавловск-Камчатский,52.98,158.65,32,1998-01-01T06:00:00Z,20,-5.75
32583,Петропавловск-Камчатский,52.98,158.65,32,1998-05-09T03:00:00Z,22.8,-0.5
32583,Петропавловск-Камчатский,52.98,158.65,32,1999-01-27T00:00:00Z,35.4,-1.35
32583,Петропавловск-Камчатский,52.98,158.65,32,1999-02-28T09:00:00Z,36.6,-0.45
32583,Петропавловск-Камчатский,52.98,158.65,32,1999-03-03T00:00:00Z,28.1,-4.35
32583,Петропавловск-Камчатский,52.98,158.65,32,1999-03-03T12:00:00Z,30.4,-3.6
32583,Петропавловск-Камчатский,52.98,158.65,32,2002-01-23T00:00:00Z,24,-2.15
32583,Петропавловск-Камчатский,52.98,158.65,32,2003-01-29T00:00:00Z,23.7,-2.7
32583,Петропавловск-Камчатский,52.98,158.65,32,2003-11-30T12:00:00Z,28.4,-1.8
32583,Петропавловск-Камчатский,52.98,158.65,32,2004-02-05T12:00:00Z,34.2,-1.5250000000000001
32583,Петропавловск-Камчатский,52.98,158.65,32,2005-01-26T12:00:00Z,37.9,-5.525
32583,Петропавловск-Камчатский,52.98,158.65,32,2005-01-27T12:00:00Z,22.1,-4.325
32583,Петропавловск-Камчатский,52.98,158.65,32,2005-02-26T00:00:00Z,21.5,-5.775
32583,Петропавловск-Камчатский,52.98,158.65,32,2005-03-02T12:00:00Z,24.9,-2.05
32583,Петропавловск-Камчатский,52.98,158.65,32,2006-03-20T18:00:00Z,22.4,-0.1
32583,Петропавловск-Камчатский,52.98,158.65,32,2007-02-20T00:00:00Z,37.3,-6.575
32583,Петропавловск-Камчатский,52.98,158.65,32,2007-03-26T00:00:00Z,26.5,-1.3
32583,Петропавловск-Камчатский,52.98,158.65,32,2008-01-10T12:00:00Z,20.6,-4.375
32583,Петропавловск-Камчатский,52.98,158.65,32,2008-01-11T00:00:00Z,20.1,-5.275
32583,Петропавловск-Камчатский,52.98,158.65,32,2008-01-31T00:00:00Z,22.9,-2.8000000000000003
32583,Петропавловск-Камчатский,52.98,158.65,32,2008-02-28T00:00:00Z,39.1,-1.925
32583,Петропавловск-Камчатский,52.98,158.65,32,2008-02-28T12:00:00Z,48.3,-0.3
32583,Петропавловск-Камчатский,52.98,158.65,32,2009-01-25T00:00:00Z,31.9,-1.3
32583,Петропавловск-Камчатский,52.98,158.65,32,2009-01-28T09:00:00Z,28.7,-5.4750000000000005
32583,Петропавловск-Камчатский,52.98,158.65,32,2009-01-28T21:00:00Z,23.6,-3.15
32583,Петропавловск-Камчатский,52.98,158.65,32,2009-04-07T12:00:00Z,21.6,-0.25
32583,Петропавловск-Камчатский,52.98,158.65,32,2010-01-26T21:00:00Z,20.1,-3.675
32583,Петропавловск-Камчатский,52.98,158.65,32,2011-02-19T00:00:00Z,22,-4.5
32583,Петропавловск-Камчатский,52.98,158.65,32,2011-12-25T12:00:00Z,22.1,-0.6
32583,Петропавловск-Камчатский,52.98,158.65,32,2012-04-04T12:00:00Z,20.6,-3.625
32583,Петропавловск-Камчатский,52.98,158.65,32,2013-01-03T00:00:00Z,22.8,-4.7
32583,Петропавловск-Камчатский,52.98,158.65,32,2013-03-19T12:00:00Z,47.8,-0.8
32583,Петропавловск-Камчатский,52.98,158.65,32,2013-03-20T09:00:00Z,22.8,-3.2
32583,Петропавловск-Камчатский,52.98,158.65,32,2013-03-21T12:00:00Z,20.9,-1.925
32583,Петропавловск-Камчатский,52.98,158.65,32,2013-04-11T21:00:00Z,22.7,-0.1
32583,Петропавловск-Камчатский,52.98,158.65,32,2013-12-03T15:00:00Z,22.4,-1.7
32583,Петропавловск-Камчатский,52.98,158.65,32,2014-02-07T18:00:00Z,20.8,-1.2750000000000001
32583,Петропавловск-Камчатский,52.98,158.65,32,2014-03-01T00:00:00Z,31.9,-0.575
32583,Петропавловск-Камчатский,52.98,158.65,32,2014-03-04T12:00:00Z,21.2,-3.525
32583,Петропавловск-Камчатский,52.98,158.65,32,2014-12-23T12:00:00Z,28.7,-5.15
32583,Петропавловск-Камчатский,52.98,158.65,32,2015-02-11T21:00:00Z,29.5,-2.05
32583,Петропавловск-Камчатский,52.98,158.65,32,2015-03-11T12:00:00Z,29,-0.17500000000000002
32583,Петропавловск-Камчатский,52.98,158.65,32,2015-12-25T12:00:00Z,40.3,-2.1
32583,Петропавловск-Камчатский,52.98,158.65,32,2015-12-26T00:00:00Z,30.2,-0.25
32583,Петропавловск-Камчатский,52.98,158.65,32,2016-03-16T00:00:00Z,23.7,-1.625
32583,Петропавловск-Камчатский,52.98,158.65,32,2016-03-21T12:00:00Z,25.6,-0.3
32583,Петропавловск-Камчатский,52.98,158.65,32,2016-03-22T09:00:00Z,23.4,-0.25
32586,Петропавловский_маяк,52.88,158.72,126,1979-03-12T12:00:00Z,23.5,-3.175
32586,Петропавловский_маяк,52.88,158.72,126,1979-04-10T15:00:00Z,21.900000000000002,-1.025
32586,Петропавловский_маяк,52.88,158.72,126,1980-01-11T21:00:00Z,29.1,-0.125
32586,Петропавловский_маяк,52.88,158.72,126,1980-02-01T00:00:00Z,20.6,-1.35
32586,Петропавловский_маяк,52.88,158.72,126,1980-02-02T03:00:00Z,21.299999999999997,-1.45
32586,Петропавловский_маяк,52.88,158.72,126,1981-12-24T03:00:00Z,22.4,-3.7
32586,Петропавловский_маяк,52.88,158.72,126,1982-01-14T12:00:00Z,24.9,-4.25
32586,Петропавловский_маяк,52.88,158.72,126,1983-03-14T12:00:00Z,24.2,-5.75
32586,Петропавловский_маяк,52.88,158.72,126,1984-02-04T12:00:00Z,30.6,-0.8
32586,Петропавловский_маяк,52.88,158.72,126,1984-02-05T00:00:00Z,22.7,-0.525
32586,Петропавловский_маяк,52.88,158.72,126,1984-02-08T12:00:00Z,28.1,-2.925
32586,Петропавловский_маяк,52.88,158.72,126,1984-02-28T15:00:00Z,31.9,-0.725
32586,Петропавловский_маяк,52.88,158.72,126,1985-02-08T12:00:00Z,23.1,-0.7
32586,Петропавловский_маяк,52.88,158.72,126,1986-01-06T00:00:00Z,26.9,-1.1
32586,Петропавловский_маяк,52.88,158.72,126,1986-03-18T00:00:00Z,22.1,-2.375
32586,Петропавловский_маяк,52.88,158.72,126,1986-12-20T00:00:00Z,40.5,-8.35
32586,Петропавловский_маяк,52.88,158.72,126,1988-01-23T12:00:00Z,23.6,-2.975
32586,Петропавловский_маяк,52.88,158.72,126,1988-11-11T21:00:00Z,28.4,-0.55
32586,Петропавловский_маяк,52.88,158.72,126,1989-11-29T15:00:00Z,22.3,-0.375
32586,Петропавловский_маяк,52.88,158.72,126,1993-04-26T00:00:00Z,23.9,-0.42500000000000004
32586,Петропавловский_маяк,52.88,158.72,126,1995-03-05T00:00:00Z,23.7,-1.175
32586,Петропавловский_маяк,52.88,158.72,126,1995-04-01T12:00:00Z,23.1,-0.875
32586,Петропавловский_маяк,52.88,158.72,126,1997-12-28T12:00:00Z,25.9,-3.85
32586,Петропавловский_маяк,52.88,158.72,126,1997-12-31T12:00:00Z,20.8,-3.1500000000000004
32586,Петропавловский_маяк,52.88,158.72,126,2008-02-28T00:00:00Z,20.2,-2.175
32586,Петропавловский_маяк,52.88,158.72,126,2011-02-28T00:00:00Z,23.1,-1.15
32586,Петропавловский_маяк,52.88,158.72,126,2011-12-25T12:00:00Z,22.2,-1.725
32586,Петропавловский_маяк,52.88,158.72,126,2012-03-19T12:00:00Z,32,-0.475
32586,Петропавловский_маяк,52.88,158.72,126,2012-04-05T00:00:00Z,20.8,-1.825
32586,Петропавловский_маяк,52.88,158.72,126,2012-12-23T12:00:00Z,27.2,-1.725
32586,Петропавловский_маяк,52.88,158.72,126,2013-02-03T12:00:00Z,21.8,-1.3250000000000002
32586,Петропавловский_маяк,52.88,158.72,126,2013-03-19T12:00:00Z,32.3,-1.75
32586,Петропавловский_маяк,52.88,158.72,126,2013-03-21T12:00:00Z,21.2,-2.75
32586,Петропавловский_маяк,52.88,158.72,126,2013-04-12T00:00:00Z,31.1,-0.4
32586,Петропавловский_маяк,52.88,158.72,126,2013-04-20T09:00:00Z,23.3,-0.65
32586,Петропавловский_маяк,52.88,158.72,126,2013-12-07T00:00:00Z,20.4,-5.05
32586,Петропавловский_маяк,52.88,158.72,126,2013-12-28T00:00:00Z,22.1,-0.75
32586,Петропавловский_маяк,52.88,158.72,126,2015-02-14T00:00:00Z,22,-0.5
32586,Петропавловский_маяк,52.88,158.72,126,2015-03-11T12:00:00Z,21,-0.8
32586,Петропавловский_маяк,52.88,158.72,126,2015-12-26T00:00:00Z,20.8,-0.8
33166,Рыльск,51.57,34.68,204,1981-12-14T12:00:00Z,21,-4.625
33166,Рыльск,51.57,34.68,204,1986-02-23T18:00:00Z,20.799999999999997,-4.2
33166,Рыльск,51.57,34.68,204,1999-11-18T21:00:00Z,26.6,-4.025
33166,Рыльск,51.57,34.68,204,2013-03-22T18:00:00Z,31,-4.575
33166,Рыльск,51.57,34.68,204,2013-03-23T06:00:00Z,25.6,-6.75
33166,Рыльск,51.57,34.68,204,2016-01-08T06:00:00Z,32.4,-5.4
34003,Поныри,52.31,36.3,247,1985-01-09T09:00:00Z,21.900000000000002,-8.025
34003,Поныри,52.31,36.3,247,2013-03-23T09:00:00Z,24.5,-7.375
34003,Поныри,52.31,36.3,247,2015-02-02T03:00:00Z,23.3,-0.6
34003,Поныри,52.31,36.3,247,2016-01-08T06:00:00Z,20.9,-5.375
34009,Курск,51.77,36.17,246,2013-03-22T18:00:00Z,23,-4.575
34009,Курск,51.77,36.17,246,2013-03-23T06:00:00Z,22.5,-6.3
34009,Курск,51.77,36.17,246,2015-02-02T00:00:00Z,26,-0.6
34009,Курск,51.77,36.17,246,2016-01-18T09:00:00Z,22.7,-8.45
34026,Конь-Колодезь,52.15,39.15,135,1997-11-04T06:00:00Z,24.7,-2.2
34026,Конь-Колодезь,52.15,39.15,135,2015-12-02T18:00:00Z,23.2,-0.1
34123,Воронеж,51.8,39.22,147,2006-01-20T09:00:00Z,22.8,-19.425
34123,Воронеж,51.8,39.22,147,2015-12-02T18:00:00Z,30.7,-0.1
20946,Им.Е.К.Федорова(Болванский_нос),70.45,59.08,13,1982-12-03T15:00:00Z,20,-8.85
21802,Саскылах,71.97,114.08,16,1989-10-23T18:00:00Z,1439.9,-18.900000000000002
21802,Саскылах,71.97,114.08,16,1989-10-25T00:00:00Z,1228.8,-88.9
21802,Саскылах,71.97,114.08,16,1989-10-25T06:00:00Z,3193.2999999999997,-46.233333333333334
21802,Саскылах,71.97,114.08,16,1989-10-26T03:00:00Z,620.7,-63.3
21824,Тикси,71.58,128.92,6,1983-12-26T15:00:00Z,20.9,-24.75
21824,Тикси,71.58,128.92,6,1985-02-24T03:00:00Z,20.1,-18.775
21824,Тикси,71.58,128.92,6,1985-03-02T15:00:00Z,27.1,-19
21824,Тикси,71.58,128.92,6,1985-03-11T03:00:00Z,20.5,-24.95
21824,Тикси,71.58,128.92,6,1987-11-28T15:00:00Z,20.6,-20.775
21824,Тикси,71.58,128.92,6,2006-12-18T03:00:00Z,23.2,-17.725
21946,Чокурдах,70.62,147.88,44,1989-10-23T09:00:00Z,723.1,-31.825
21946,Чокурдах,70.62,147.88,44,1989-10-23T21:00:00Z,2681.3,-76.1
21946,Чокурдах,70.62,147.88,44,1989-10-24T18:00:00Z,1343.8000000000002,-44.1
21946,Чокурдах,70.62,147.88,44,1989-10-25T03:00:00Z,934.1999999999999,-31.3
21946,Чокурдах,70.62,147.88,44,1989-10-25T12:00:00Z,1049.2,-37.7
21946,Чокурдах,70.62,147.88,44,1989-10-26T00:00:00Z,415.9,-12.1
21946,Чокурдах,70.62,147.88,44,1989-10-26T09:00:00Z,518.3,-23.875
22003,Вайда-Губа,69.93,31.98,8,1983-03-06T21:00:00Z,21.5,-1.55
22101,Янискоски,69,28.8,99,1995-10-26T06:00:00Z,20.1,-3.425
22101,Янискоски,69,28.8,99,2001-04-09T09:00:00Z,22.5,-2.575
22217,Кандалакша,67.15,32.35,26,1986-05-26T12:00:00Z,21.099999999999998,-0.35000000000000003
22235,Краснощелье,67.35,37.05,155,1995-11-19T06:00:00Z,22.400000000000002,-3.625
22271,Шойна,67.88,44.13,5,1984-05-10T15:00:00Z,21.3,-3.725
22271,Шойна,67.88,44.13,5,1997-01-11T18:00:00Z,23,-9.7
22355,Сосновец,66.48,40.68,15,2005-04-21T06:00:00Z,22.1,-3.275
22408,Калевала,65.22,31.17,118,1999-05-30T12:00:00Z,22.2,-0.4
22520,Кемь-порт,64.98,34.8,7,1991-04-20T18:00:00Z,23.1,-2.625
22583,Койнас,64.75,47.65,63,2012-10-31T18:00:00Z,23.1,-2.4499999999999997
22641,Онега,63.9,38.12,11,2010-11-10T06:00:00Z,22,-1.975
27730,Рязань,54.63,39.7,155,1985-01-09T15:00:00Z,23.3,-6.949999999999999
27756,Краснослободск,54.4,43.8,185,1998-10-02T12:00:00Z,21.4,-0.4
27756,Краснослободск,54.4,43.8,185,1998-12-10T06:00:00Z,20.1,-2.85
27823,Павелец,53.78,39.25,209,1992-10-27T18:00:00Z,20.1,-2
27823,Павелец,53.78,39.25,209,1998-04-07T21:00:00Z,21.4,-0.13333333333333333
27823,Павелец,53.78,39.25,209,2016-01-18T18:00:00Z,20.1,-6.975
27872,Инза,53.85,46.4,175,1997-10-26T03:00:00Z,21.8,-0.4
27872,Инза,53.85,46.4,175,1998-12-11T12:00:00Z,21.8,-1.25
27947,Тамбов,52.8,41.33,127,1998-11-13T21:00:00Z,23.2,-6.75
27962,Пенза,53.12,45.02,174,1985-11-28T06:00:00Z,22.799999999999997,-3.625
34152,Балашов,51.55,43.15,157,1998-11-13T18:00:00Z,27.9,-5.475
34163,Октябрьский_городок,51.63,45.45,202,2002-04-04T06:00:00Z,24.1,-3.275
34172,Саратов,51.6,46,151,1988-11-21T18:00:00Z,26.3,-7.875
34172,Саратов,51.6,46,151,2003-10-24T03:00:00Z,27,-0.3
34202,Готня,50.8,35.77,225,1987-01-12T18:00:00Z,20,-9.275
34247,Калач,50.4,41.05,90,2002-04-03T09:00:00Z,20.4,-1.35
34321,Валуйки,50.22,38.1,111,1979-01-01T03:00:00Z,21,-18.325
34321,Валуйки,50.22,38.1,111,1980-11-07T21:00:00Z,28.1,-3.925
34321,Валуйки,50.22,38.1,111,2012-12-13T06:00:00Z,20.2,-5.4
34759,Ремонтное,46.57,43.67,105,1998-03-30T15:00:00Z,21.6,-0.5
34927,"Краснодар,Круглик",45.05,39,28,1980-03-05T00:00:00Z,21.5,-2.5
34927,"Краснодар,Круглик",45.05,39,28,1996-12-24T15:00:00Z,20.3,-4.275
34927,"Краснодар,Круглик",45.05,39,28,2001-12-18T18:00:00Z,23.7,-5.675000000000001
34927,"Краснодар,Круглик",45.05,39,28,2001-12-24T21:00:00Z,28.5,-2.1
34927,"Краснодар,Круглик",45.05,39,28,2002-01-01T06:00:00Z,32.8,-0.8
34927,"Краснодар,Круглик",45.05,39,28,2006-02-06T18:00:00Z,20.5,-9.725
34927,"Краснодар,Круглик",45.05,39,28,2010-01-23T18:00:00Z,25.5,-6.475
34949,Ставрополь,45.12,42.08,451,1987-01-30T06:00:00Z,20.2,-6.125
34949,Ставрополь,45.12,42.08,451,2005-03-29T12:00:00Z,28.3,-2.675
34984,Лагань,45.4,47.35,-25,1998-03-18T03:00:00Z,21.5,-0.4
35007,Перелюб,51.9,50.3,72,1979-02-02T15:00:00Z,20.6,-2.275
35007,Перелюб,51.9,50.3,72,1988-03-15T18:00:00Z,22.1,-0.55
22820,Петрозаводск,61.82,34.27,112,1980-10-26T15:00:00Z,24.2,-1.625
22820,Петрозаводск,61.82,34.27,112,1991-04-20T09:00:00Z,20.7,-0.6
22837,Вытегра,61.02,36.45,55,1985-10-29T15:00:00Z,23,-2.5
22837,Вытегра,61.02,36.45,55,2004-11-26T18:00:00Z,30.1,-5.5
22854,Няндома,61.67,40.18,232,1993-10-15T15:00:00Z,23,-1.8
22887,Котлас,61.27,46.72,55,2016-02-16T21:00:00Z,21.3,-1.175
23022,Амдерма,69.75,61.7,53,2013-06-13T00:00:00Z,20.7,-0.39999999999999997
23032,Марресаля,69.72,66.8,24,2011-03-26T06:00:00Z,21.6,-6.85
23058,Антипаюта,69.08,76.9,2,1979-10-22T15:00:00Z,20.3,-10.125
23114,Мыс_Константиновский,68.55,55.5,5,1981-03-15T06:00:00Z,23.3,-9
23114,Мыс_Константиновский,68.55,55.5,5,1989-12-02T18:00:00Z,29.6,-4.55
23114,Мыс_Константиновский,68.55,55.5,5,1993-02-18T06:00:00Z,36.1,-8.75
23114,Мыс_Константиновский,68.55,55.5,5,1994-04-21T18:00:00Z,26.9,-3.425
23114,Мыс_Константиновский,68.55,55.5,5,1997-01-11T06:00:00Z,21.4,-6.699999999999999
23114,Мыс_Константиновский,68.55,55.5,5,2003-03-26T18:00:00Z,27.3,-5.85
23114,Мыс_Константиновский,68.55,55.5,5,2013-12-12T06:00:00Z,23.3,-7.1
23220,Елецкая,67.05,64.07,113,1979-01-28T03:00:00Z,22.400000000000002,-22.975
23220,Елецкая,67.05,64.07,113,1996-05-16T06:00:00Z,20.1,-6.75
23242,Новый_Порт,67.68,72.88,11,2004-10-06T06:00:00Z,31.1,-0.8
23256,Тазовское,67.47,78.73,26,1998-02-20T06:00:00Z,32.4,-23.3
23256,Тазовское,67.47,78.73,26,2003-03-14T18:00:00Z,20.6,-3.65
23256,Тазовское,67.47,78.73,26,2005-02-23T06:00:00Z,22.3,-8.675
23256,Тазовское,67.47,78.73,26,2008-02-13T06:00:00Z,31.2,-3.25
23256,Тазовское,67.47,78.73,26,2011-02-24T18:00:00Z,22.1,-11.125
23324,Петрунь,66.43,60.77,61,1997-10-15T06:00:00Z,23.1,-1.75
23324,Петрунь,66.43,60.77,61,2015-05-05T21:00:00Z,23.8,-1.4
23330,Салехард,66.5,66.68,15,1978-05-03T06:00:00Z,21.4,-7.975
23331,Ра-Из,66.9,65.67,895,1978-03-30T18:00:00Z,20.1,-5.825
23331,Ра-Из,66.9,65.67,895,1986-10-11T06:00:00Z,25.6,-5.175
23331,Ра-Из,66.9,65.67,895,1986-10-27T06:00:00Z,35.1,-5.05
23331,Ра-Из,66.9,65.67,895,1990-06-06T06:00:00Z,36.1,-1.5
23331,Ра-Из,66.9,65.67,895,1990-09-27T18:00:00Z,26.7,-1.875
23331,Ра-Из,66.9,65.67,895,1990-12-15T18:00:00Z,22.3,-10.425
23331,Ра-Из,66.9,65.67,895,1993-09-21T06:00:00Z,28.2,-2.825
23331,Ра-Из,66.9,65.67,895,1993-09-21T18:00:00Z,30,-2.975
23331,Ра-Из,66.9,65.67,895,1995-05-18T21:00:00Z,20.6,-0.875
23345,Ныда,66.6,72.9,5,1991-02-07T18:00:00Z,22.1,-7.875
23405,Усть-Цильма,65.43,52.27,78,2002-05-20T06:00:00Z,21.6,-2.975
23418,Печора,65.12,57.1,53,2002-05-24T15:00:00Z,21,-0.725
23445,Надым,65.47,72.67,14,1982-10-20T03:00:00Z,23.9,-11.4
23463,Янов_Стан,65.98,84.27,41,1997-10-16T03:00:00Z,21.7,-4.65
23552,Тарко-Сале,64.92,77.82,26,1991-10-24T06:00:00Z,29.1,-7.725
